sensible_heat,latent_heat,ground_temperature,rain_energy,outgoing_long_wave_radiation,incoming_long_wave_radiation,net_long_wave_radiation,reflected_short_wave_radiation,incoming_short_wave_radiation,net_short_wave_radiation,parametrized_albedo,incoming_short_wave_on_horizontal,direct_incoming_short_wave,diffuse_incoming_short_wave,air_temperature,surface_temperature(mod),bottom_temperature,relative_humidity,wind_velocity,wind_velocity_drift,wind_direction,solid_precipitation_rate,snow_height(mod),snow_height(meas),hoar_size,24h_height_of_new_snow,3d_sum_of_daily_height_of_new_snow,snow_water_equivalent,total_amount_of_water,rain_rate,virtual_lysimeter,sublimation_mass,evaporated_mass,stability_class,z_Sdef,deformation_rate_stability_index,z_Sn38,natural_stability_index,z_Sk38,Sk38_skier_stability_index,z_SSI,structural_stability_index
-89.39,-132.577,-3.09,0.0,289.426,183.375,-109.714,243.164,1117.869,874.704,0.208,1117.869,0.0,1117.869,-3.97,-3.09,-3.09,59.1,0.8,0.8,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,-0.17,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
10.771,-48.479,-6.86,0.0,288.432,193.017,-99.271,195.942,979.711,783.769,0.2,979.711,0.0,979.711,-2.32,-6.86,-6.86,57.1,0.5,0.5,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
35.667,5.887,-15.08,0.0,258.085,185.26,-76.525,95.976,479.882,383.906,0.2,479.882,0.0,479.882,-9.47,-15.08,-15.08,84.6,1.0,1.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
113.454,25.378,-16.76,0.0,243.052,169.967,-76.48,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-11.48,-16.76,-16.76,82.0,1.3,1.3,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
151.702,20.762,-18.23,0.0,236.329,157.634,-81.843,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-12.84,-18.23,-18.23,73.9,1.4,1.4,325.0,0.0,0.0,0.0,0.0,0.0,2.146,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
176.129,5.251,-19.02,0.0,234.02,146.634,-90.315,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-15.04,-19.02,-19.02,75.4,1.7,1.7,322.0,0.0,0.0,0.0,0.0,0.0,2.116,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
138.85,1.474,-18.88,0.0,232.006,142.281,-92.568,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-16.62,-18.88,-18.88,74.9,1.4,1.4,325.0,0.0,0.0,0.0,0.0,0.0,1.797,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
80.761,-36.001,-12.2,0.0,241.277,144.858,-99.312,89.581,447.904,358.323,0.2,447.904,0.0,447.904,-11.61,-12.2,-12.2,71.1,1.5,1.5,326.0,0.0,0.0,0.0,0.0,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
34.181,-110.15,-5.36,0.0,275.476,175.466,-103.515,240.0,1199.999,959.999,0.2,1199.999,0.0,1199.999,-3.27,-5.36,-5.36,42.0,0.8,0.8,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
11.412,-13.65,-8.98,0.0,281.352,189.7,-95.442,215.66,1078.298,862.639,0.2,1078.298,0.0,1078.298,-1.19,-8.98,-8.98,44.3,0.6,0.6,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
81.938,5.71,-17.09,0.0,248.94,177.599,-74.889,106.617,533.084,426.467,0.2,533.084,0.0,533.084,-9.95,-17.09,-17.09,69.0,1.2,1.2,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
175.518,25.02,-18.78,0.0,234.977,162.319,-75.901,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-12.37,-18.78,-18.78,74.7,1.5,1.5,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
238.418,25.306,-20.04,0.0,229.385,151.041,-81.361,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-14.67,-20.04,-20.04,73.6,1.6,1.6,327.0,0.0,0.0,0.0,0.0,0.0,2.146,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
161.309,10.124,-20.27,0.0,227.907,141.754,-88.984,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-17.7,-20.27,-20.27,76.3,1.4,1.4,331.0,0.0,0.0,0.0,0.0,0.0,2.116,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
193.511,5.373,-21.29,0.0,224.857,135.115,-92.441,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-18.75,-21.29,-21.29,78.9,1.7,1.7,327.0,0.0,0.0,0.0,0.0,0.0,1.797,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
130.074,-25.94,-12.3,0.0,237.558,142.177,-98.221,90.633,453.165,362.532,0.2,453.165,0.0,453.165,-12.1,-12.3,-12.3,69.0,1.6,1.6,327.0,0.0,0.0,0.0,0.0,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
91.994,-126.058,-5.15,0.0,275.516,179.399,-99.701,242.435,1212.174,969.739,0.2,1212.174,0.0,1212.174,-1.9,-5.15,-5.15,42.1,1.2,1.2,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
50.725,-38.856,-8.45,0.0,283.254,195.431,-91.728,220.865,1104.325,883.46,0.2,1104.325,0.0,1104.325,0.28,-8.45,-8.45,36.8,0.9,0.9,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
125.003,0.092,-17.06,0.0,249.08,180.278,-72.403,110.908,554.539,443.631,0.2,554.539,0.0,554.539,-8.06,-17.06,-17.06,54.1,1.2,1.2,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
124.184,5.983,-17.51,0.0,239.51,163.991,-78.794,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-10.69,-17.51,-17.51,56.4,1.2,1.2,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
145.457,-5.203,-17.01,0.0,237.501,153.874,-86.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-11.37,-17.01,-17.01,45.1,1.3,1.3,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
